Rental_ID,Customer_Type,Customer_Gender,Customer_Age,License_Type
7328,Local,Female,52,International
7329,Corporate,Male,45,International
7330,Corporate,Female,50,Sri Lankan
7331,Tourist,Female,57,International
7332,Corporate,Female,34,Sri Lankan
7333,Corporate,Female,51,International
7334,Local,Female,34,Sri Lankan
7335,Local,Female,69,Sri Lankan
7336,Tourist,Male,33,Sri Lankan
7337,Local,Female,43,Sri Lankan
7338,Corporate,Male,47,International
7339,Local,Female,61,Sri Lankan
7340,Corporate,Female,22,International
7341,Corporate,Male,23,Sri Lankan
7342,Corporate,Male,57,International
7343,Corporate,Female,57,International
7344,Corporate,Male,22,Sri Lankan
7345,Tourist,Female,55,International
7346,Corporate,Male,67,International
7347,Tourist,Female,57,International
7348,Local,Female,43,International
7349,Corporate,Female,34,International
7350,Local,Female,36,International
7351,Local,Female,35,International
7352,Corporate,Female,48,Sri Lankan
7353,Tourist,Male,43,International
7354,Corporate,Female,50,International
7355,Corporate,Male,30,International
7356,Local,Male,59,International
7357,Corporate,Male,21,Sri Lankan
7358,Tourist,Female,65,Sri Lankan
7359,Tourist,Male,35,Sri Lankan
7360,Local,Male,46,Sri Lankan
7361,Tourist,Male,30,International
7362,Corporate,Male,50,Sri Lankan
7363,Corporate,Male,22,Sri Lankan
7364,Tourist,Female,60,Sri Lankan
7365,Tourist,Male,61,International
7366,Local,Female,32,International
7367,Tourist,Male,48,Sri Lankan
7368,Tourist,Male,44,Sri Lankan
7369,Corporate,Male,27,International
7370,Corporate,Female,36,Sri Lankan
7371,Corporate,Female,29,International
7372,Tourist,Male,50,Sri Lankan
7373,Local,Male,58,International
7374,Local,Female,23,Sri Lankan
7375,Tourist,Female,38,Sri Lankan
7376,Tourist,Male,36,International
7377,Local,Male,56,International
7378,Local,Female,69,International
7379,Corporate,Male,64,Sri Lankan
7380,Local,Male,53,International
7381,Local,Female,22,Sri Lankan
7382,Tourist,Male,67,International
7383,Local,Male,58,International
7384,Tourist,Male,62,Sri Lankan
7385,Tourist,Male,69,International
7386,Corporate,Female,57,Sri Lankan
7387,Local,Female,31,International
7388,Corporate,Male,32,Sri Lankan
7389,Local,Female,21,International
7390,Corporate,Female,23,Sri Lankan
7391,Tourist,Male,30,Sri Lankan
7392,Tourist,Female,63,Sri Lankan
7393,Local,Female,42,Sri Lankan
7394,Local,Male,51,Sri Lankan
7395,Tourist,Male,21,Sri Lankan
7396,Local,Female,27,Sri Lankan
7397,Local,Male,48,Sri Lankan
7398,Corporate,Male,69,International
7399,Local,Male,55,Sri Lankan
7400,Tourist,Male,50,International
7401,Corporate,Female,23,International
7402,Tourist,Male,22,International
7403,Tourist,Female,31,Sri Lankan
7404,Corporate,Male,69,International
7405,Corporate,Female,45,International
7406,Local,Male,25,Sri Lankan
7407,Corporate,Male,54,International
7408,Tourist,Female,62,International
7409,Tourist,Male,23,Sri Lankan
7410,Corporate,Male,63,International
7411,Tourist,Male,47,Sri Lankan
7412,Tourist,Female,36,Sri Lankan
7413,Tourist,Male,38,Sri Lankan
7414,Local,Female,61,Sri Lankan
7415,Tourist,Female,30,International
7416,Local,Female,23,International
7417,Local,Male,21,Sri Lankan
7418,Corporate,Female,24,International
7419,Corporate,Male,39,International
7420,Local,Female,43,International
7421,Tourist,Male,49,Sri Lankan
7422,Tourist,Female,23,Sri Lankan
7423,Local,Male,26,International
7424,Local,Male,37,Sri Lankan
7425,Tourist,Male,63,International
7426,Tourist,Female,61,Sri Lankan
7427,Local,Male,53,Sri Lankan
7428,Local,Male,42,International
7429,Corporate,Female,30,Sri Lankan
7430,Tourist,Male,25,International
7431,Corporate,Male,49,Sri Lankan
7432,Corporate,Male,33,International
7433,Tourist,Female,36,Sri Lankan
7434,Local,Female,47,Sri Lankan
7435,Local,Male,39,International
7436,Local,Male,29,International
7437,Local,Male,29,Sri Lankan
7438,Corporate,Female,33,International
7439,Local,Female,53,International
7440,Local,Male,51,International
7441,Tourist,Female,21,International
7442,Local,Male,33,International
7443,Local,Male,67,Sri Lankan
7444,Corporate,Female,42,International
7445,Tourist,Male,23,International
7446,Corporate,Male,26,Sri Lankan
7447,Tourist,Female,43,Sri Lankan
7448,Corporate,Female,27,Sri Lankan
7449,Tourist,Male,39,International
7450,Tourist,Male,43,Sri Lankan
7451,Local,Male,61,Sri Lankan
7452,Local,Male,62,Sri Lankan
7453,Corporate,Female,51,Sri Lankan
7454,Tourist,Female,57,International
7455,Corporate,Female,43,International
7456,Corporate,Male,30,International
7457,Tourist,Female,60,Sri Lankan
7458,Tourist,Female,67,Sri Lankan
7459,Corporate,Female,37,International
7460,Tourist,Female,23,Sri Lankan
7461,Corporate,Female,56,Sri Lankan
7462,Tourist,Male,37,International
7463,Local,Male,64,Sri Lankan
7464,Corporate,Male,64,Sri Lankan
7465,Corporate,Female,45,Sri Lankan
7466,Corporate,Male,43,International
7467,Tourist,Male,36,International
7468,Corporate,Female,22,International
7469,Local,Female,35,International
7470,Corporate,Female,46,International
7471,Corporate,Female,27,International
7472,Local,Female,42,Sri Lankan
7473,Local,Male,46,Sri Lankan
7474,Tourist,Female,58,Sri Lankan
7475,Local,Male,28,Sri Lankan
7476,Corporate,Female,26,Sri Lankan
7477,Corporate,Female,23,Sri Lankan
7478,Corporate,Female,40,Sri Lankan
7479,Tourist,Male,30,Sri Lankan
7480,Local,Female,33,Sri Lankan
7481,Local,Female,68,Sri Lankan
7482,Tourist,Male,38,Sri Lankan
7483,Tourist,Male,53,International
7484,Corporate,Male,36,International
7485,Tourist,Female,37,Sri Lankan
7486,Local,Male,33,International
7487,Corporate,Female,24,International
7488,Local,Male,21,International
7489,Corporate,Female,60,International
7490,Corporate,Male,28,Sri Lankan
7491,Corporate,Female,48,International
7492,Corporate,Male,54,Sri Lankan
7493,Corporate,Female,69,Sri Lankan
7494,Tourist,Female,33,International
7495,Tourist,Female,52,Sri Lankan
7496,Local,Male,48,Sri Lankan
7497,Corporate,Female,24,International
7498,Corporate,Male,37,International
7499,Corporate,Male,52,Sri Lankan
7500,Tourist,Male,35,International
7501,Tourist,Male,64,Sri Lankan
7502,Local,Male,33,International
7503,Corporate,Male,32,International
7504,Tourist,Male,58,Sri Lankan
7505,Local,Female,68,International
7506,Tourist,Male,25,International
7507,Tourist,Female,46,International
7508,Corporate,Female,63,International
7509,Corporate,Male,52,Sri Lankan
7510,Corporate,Female,35,Sri Lankan
7511,Corporate,Male,59,International
7512,Local,Male,43,Sri Lankan
7513,Corporate,Male,21,International
7514,Local,Male,25,International
7515,Corporate,Female,68,Sri Lankan
7516,Corporate,Female,31,Sri Lankan
7517,Local,Female,63,Sri Lankan
7518,Local,Male,51,International
7519,Local,Male,27,Sri Lankan
7520,Corporate,Female,58,International
7521,Tourist,Female,68,International
7522,Corporate,Male,67,Sri Lankan
7523,Corporate,Male,67,Sri Lankan
7524,Corporate,Male,62,International
7525,Corporate,Female,51,Sri Lankan
7526,Local,Male,37,International
7527,Corporate,Female,52,Sri Lankan
7528,Corporate,Female,68,International
7529,Local,Male,26,Sri Lankan
7530,Corporate,Male,28,Sri Lankan
7531,Corporate,Male,49,International
7532,Local,Female,24,Sri Lankan
7533,Corporate,Male,48,International
7534,Tourist,Male,64,International
7535,Tourist,Male,24,Sri Lankan
7536,Corporate,Male,36,Sri Lankan
7537,Tourist,Female,52,Sri Lankan
7538,Local,Female,61,Sri Lankan
7539,Tourist,Female,22,International
7540,Tourist,Male,49,International
7541,Tourist,Female,50,International
7542,Corporate,Male,52,International
7543,Tourist,Male,24,Sri Lankan
7544,Local,Female,33,Sri Lankan
7545,Tourist,Male,60,Sri Lankan
7546,Tourist,Female,40,Sri Lankan
7547,Tourist,Male,69,Sri Lankan
7548,Tourist,Male,45,International
7549,Tourist,Female,30,International
7550,Local,Male,51,Sri Lankan
7551,Local,Male,21,Sri Lankan
7552,Corporate,Female,63,Sri Lankan
7553,Tourist,Female,33,International
7554,Corporate,Female,54,International
7555,Local,Female,49,Sri Lankan
7556,Tourist,Female,32,International
7557,Local,Female,33,International
7558,Corporate,Female,53,International
7559,Tourist,Female,24,International
7560,Corporate,Male,39,International
7561,Tourist,Male,33,Sri Lankan
7562,Tourist,Female,54,Sri Lankan
7563,Local,Male,48,Sri Lankan
7564,Corporate,Female,65,International
7565,Tourist,Female,68,Sri Lankan
7566,Corporate,Male,44,Sri Lankan
7567,Local,Male,35,International
7568,Local,Male,24,International
7569,Tourist,Male,56,International
7570,Local,Female,28,International
7571,Tourist,Female,66,Sri Lankan
7572,Tourist,Female,51,International
7573,Tourist,Male,40,Sri Lankan
7574,Corporate,Female,30,Sri Lankan
7575,Local,Female,27,Sri Lankan
7576,Tourist,Male,45,International
7577,Local,Female,54,Sri Lankan
7578,Corporate,Male,62,Sri Lankan
7579,Tourist,Male,43,Sri Lankan
7580,Corporate,Female,22,International
7581,Tourist,Male,69,International
7582,Tourist,Female,60,International
7583,Corporate,Male,34,International
7584,Tourist,Male,41,Sri Lankan
7585,Local,Male,67,Sri Lankan
7586,Local,Male,42,International
7587,Tourist,Male,65,Sri Lankan
7588,Tourist,Female,62,Sri Lankan
7589,Tourist,Female,51,Sri Lankan
7590,Local,Male,43,Sri Lankan
7591,Corporate,Female,30,Sri Lankan
7592,Local,Female,60,International
7593,Local,Male,63,Sri Lankan
7594,Tourist,Female,60,International
7595,Tourist,Male,37,Sri Lankan
7596,Corporate,Male,23,Sri Lankan
7597,Local,Male,49,Sri Lankan
7598,Local,Male,50,International
7599,Tourist,Female,36,Sri Lankan
7600,Tourist,Male,28,Sri Lankan
7601,Tourist,Male,42,Sri Lankan
7602,Local,Male,43,Sri Lankan
7603,Corporate,Male,51,International
7604,Corporate,Male,35,International
7605,Tourist,Female,22,Sri Lankan
7606,Corporate,Female,56,Sri Lankan
7607,Local,Male,32,International
7608,Corporate,Male,40,International
7609,Tourist,Female,59,Sri Lankan
7610,Tourist,Male,31,Sri Lankan
7611,Local,Male,21,International
7612,Local,Male,58,Sri Lankan
7613,Tourist,Male,27,Sri Lankan
7614,Local,Male,66,International
7615,Tourist,Female,62,Sri Lankan
7616,Corporate,Male,21,Sri Lankan
7617,Corporate,Male,28,International
7618,Corporate,Male,22,International
7619,Tourist,Male,51,Sri Lankan
7620,Local,Female,39,Sri Lankan
7621,Tourist,Male,50,International
7622,Local,Male,35,International
7623,Corporate,Male,60,International
7624,Local,Male,32,Sri Lankan
7625,Local,Male,67,International
7626,Corporate,Female,28,International
7627,Corporate,Female,46,Sri Lankan
7628,Tourist,Male,68,Sri Lankan
7629,Tourist,Male,40,Sri Lankan
7630,Local,Female,24,Sri Lankan
7631,Local,Male,30,International
7632,Corporate,Male,52,International
7633,Tourist,Male,27,International
7634,Corporate,Male,63,International
7635,Local,Female,37,Sri Lankan
7636,Tourist,Female,37,International
7637,Local,Male,26,International
7638,Corporate,Male,38,International
7639,Local,Male,37,International
7640,Corporate,Female,37,International
7641,Tourist,Male,48,International
7642,Tourist,Male,43,International
7643,Corporate,Female,63,International
7644,Local,Male,57,International
7645,Corporate,Female,46,International
7646,Tourist,Female,58,International
7647,Tourist,Female,49,Sri Lankan
7648,Local,Female,51,Sri Lankan
7649,Tourist,Female,58,International
7650,Corporate,Female,47,International
7651,Tourist,Female,38,International
7652,Local,Male,33,Sri Lankan
7653,Tourist,Male,35,International
7654,Local,Male,28,Sri Lankan
7655,Corporate,Female,33,Sri Lankan
7656,Local,Female,49,International
7657,Corporate,Male,47,Sri Lankan
7658,Corporate,Male,67,Sri Lankan
7659,Tourist,Female,29,International
7660,Corporate,Female,40,International
7661,Local,Male,44,International
7662,Local,Female,21,Sri Lankan
7663,Corporate,Female,33,International
7664,Tourist,Male,64,Sri Lankan
7665,Corporate,Male,43,International
7666,Corporate,Female,62,Sri Lankan
7667,Tourist,Male,62,International
7668,Corporate,Male,52,Sri Lankan
7669,Local,Female,65,Sri Lankan
7670,Corporate,Female,26,International
7671,Tourist,Female,67,Sri Lankan
7672,Local,Male,37,Sri Lankan
7673,Tourist,Female,64,International
7674,Local,Male,48,Sri Lankan
7675,Local,Male,65,International
7676,Tourist,Male,22,Sri Lankan
7677,Local,Female,57,Sri Lankan
7678,Corporate,Female,42,Sri Lankan
7679,Local,Male,51,International
7680,Tourist,Female,28,International
7681,Corporate,Female,47,Sri Lankan
7682,Tourist,Male,59,International
7683,Local,Female,35,Sri Lankan
7684,Tourist,Female,24,International
7685,Local,Male,31,Sri Lankan
7686,Corporate,Female,64,International
7687,Corporate,Female,43,International
7688,Local,Female,49,Sri Lankan
7689,Local,Female,68,International
7690,Corporate,Male,32,Sri Lankan
7691,Corporate,Female,67,International
7692,Tourist,Female,61,Sri Lankan
7693,Tourist,Female,52,International
7694,Tourist,Male,34,Sri Lankan
7695,Corporate,Male,52,Sri Lankan
7696,Corporate,Female,62,Sri Lankan
7697,Local,Female,55,International
7698,Corporate,Female,38,International
7699,Local,Male,65,Sri Lankan
7700,Corporate,Male,25,International
7701,Corporate,Male,56,Sri Lankan
7702,Corporate,Male,58,International
7703,Local,Female,48,International
7704,Local,Female,69,International
7705,Corporate,Male,40,International
7706,Tourist,Female,48,Sri Lankan
7707,Corporate,Female,45,International
7708,Local,Male,33,Sri Lankan
7709,Corporate,Male,42,International
7710,Corporate,Female,57,Sri Lankan
7711,Corporate,Male,50,Sri Lankan
7712,Tourist,Female,44,International
7713,Tourist,Female,44,Sri Lankan
7714,Tourist,Female,56,Sri Lankan
7715,Tourist,Female,41,International
7716,Corporate,Female,49,International
7717,Corporate,Male,55,International
7718,Tourist,Male,28,Sri Lankan
7719,Corporate,Female,37,International
7720,Local,Male,47,International
7721,Tourist,Male,40,International
7722,Local,Female,44,Sri Lankan
7723,Tourist,Male,40,International
7724,Local,Female,27,International
7725,Local,Female,23,Sri Lankan
7726,Corporate,Male,23,Sri Lankan
7727,Local,Female,54,International
7728,Corporate,Female,48,Sri Lankan
7729,Local,Male,39,International
7730,Tourist,Female,32,Sri Lankan
7731,Tourist,Male,44,Sri Lankan
7732,Tourist,Female,46,International
7733,Local,Female,28,Sri Lankan
7734,Local,Male,30,International
7735,Tourist,Female,66,International
7736,Tourist,Male,41,Sri Lankan
7737,Local,Female,64,International
7738,Corporate,Female,64,Sri Lankan
7739,Tourist,Female,30,Sri Lankan
7740,Local,Male,43,International
7741,Local,Male,62,International
7742,Tourist,Female,49,Sri Lankan
7743,Corporate,Female,24,Sri Lankan
7744,Corporate,Female,56,Sri Lankan
7745,Tourist,Female,60,Sri Lankan
7746,Local,Male,55,International
7747,Corporate,Male,58,International
7748,Tourist,Female,53,International
7749,Local,Female,45,International
7750,Local,Male,39,International
7751,Tourist,Female,31,International
7752,Corporate,Male,53,International
7753,Tourist,Male,62,Sri Lankan
7754,Corporate,Female,40,Sri Lankan
7755,Corporate,Male,43,Sri Lankan
7756,Corporate,Female,22,International
7757,Local,Female,37,International
7758,Corporate,Male,59,International
7759,Local,Male,44,International
7760,Corporate,Female,32,Sri Lankan
7761,Tourist,Male,33,Sri Lankan
7762,Local,Male,41,Sri Lankan
7763,Tourist,Female,21,Sri Lankan
7764,Tourist,Female,46,Sri Lankan
7765,Corporate,Male,33,International
7766,Tourist,Male,31,Sri Lankan
7767,Corporate,Female,57,International
7768,Local,Female,67,Sri Lankan
7769,Local,Female,37,International
7770,Local,Female,46,Sri Lankan
7771,Corporate,Male,34,International
7772,Tourist,Male,64,Sri Lankan
7773,Corporate,Female,69,International
7774,Local,Male,31,Sri Lankan
7775,Local,Male,27,Sri Lankan
7776,Local,Male,68,International
7777,Local,Male,25,International
7778,Corporate,Male,56,Sri Lankan
7779,Tourist,Male,41,International
7780,Corporate,Female,34,Sri Lankan
7781,Local,Female,41,International
7782,Tourist,Male,60,International
7783,Tourist,Male,35,Sri Lankan
7784,Local,Male,43,Sri Lankan
7785,Local,Female,25,Sri Lankan
7786,Corporate,Male,67,Sri Lankan
7787,Tourist,Female,30,Sri Lankan
7788,Corporate,Female,22,Sri Lankan
7789,Corporate,Female,27,International
7790,Local,Female,48,International
7791,Local,Male,27,Sri Lankan
7792,Tourist,Female,36,International
7793,Tourist,Male,59,International
7794,Corporate,Male,27,International
7795,Local,Male,52,Sri Lankan
7796,Corporate,Female,66,Sri Lankan
7797,Tourist,Male,24,International
7798,Local,Male,23,International
7799,Tourist,Female,50,Sri Lankan
7800,Local,Male,29,Sri Lankan
7801,Corporate,Female,28,International
7802,Local,Male,23,International
7803,Local,Female,58,International
7804,Local,Male,23,Sri Lankan
7805,Local,Male,35,Sri Lankan
7806,Local,Female,28,International
7807,Corporate,Female,27,Sri Lankan
7808,Local,Female,59,International
7809,Corporate,Female,44,International
7810,Corporate,Female,27,Sri Lankan
7811,Tourist,Female,22,International
7812,Local,Male,44,Sri Lankan
7813,Local,Female,60,Sri Lankan
7814,Tourist,Male,28,International
7815,Tourist,Female,35,International
7816,Local,Male,44,Sri Lankan
7817,Local,Female,68,Sri Lankan
7818,Corporate,Female,68,International
7819,Corporate,Female,34,International
7820,Tourist,Male,58,International
7821,Tourist,Male,40,International
7822,Corporate,Male,31,International
7823,Tourist,Male,64,International
7824,Corporate,Female,32,Sri Lankan
7825,Corporate,Male,41,International
7826,Corporate,Male,53,Sri Lankan
7827,Tourist,Male,41,Sri Lankan
